tweet_id,breed,breed_prob,retweet_count,favorite_count,source,name,rating,hour,weekday,date,month,year,dog_stage
671789708968640512,dalmatian,0.114259,3669,7305,Twitter for iPhone,space,13.0,20,Tuesday,1,December,2015,None
671866342182637568,Labrador_retriever,0.8756139999999999,525,1165,Twitter for iPhone,Dylan,10.0,1,Wednesday,2,December,2015,None
671891728106971137,Labrador_retriever,0.567933,591,1371,Twitter for iPhone,Mojo,11.0,3,Wednesday,2,December,2015,None
671896809300709376,chow,0.243529,4364,8744,Twitter for iPhone,Lola,10.0,3,Wednesday,2,December,2015,None
672068090318987265,pug,0.8633850000000001,541,1341,Twitter for iPhone,Gizmo,7.0,15,Wednesday,2,December,2015,None
672082170312290304,toy_poodle,0.123962,385,970,Twitter for iPhone,Patch,11.0,15,Wednesday,2,December,2015,None
672095186491711488,pug,0.794087,385,1030,Twitter for iPhone,Tuco,9.0,16,Wednesday,2,December,2015,None
672125275208069120,golden_retriever,8.67567e-05,1202,2490,Twitter for iPhone,just,11.0,18,Wednesday,2,December,2015,None
672139350159835138,Rottweiler,0.29099200000000003,759,1808,Twitter for iPhone,None,12.0,19,Wednesday,2,December,2015,None
672160042234327040,pug,0.561027,380,900,Twitter for iPhone,Bubba,8.0,21,Wednesday,2,December,2015,pupper
672169685991993344,cocker_spaniel,0.991011,390,1052,Twitter for iPhone,Bradley,10.0,21,Wednesday,2,December,2015,None
672205392827572224,pug,0.00326691,1214,2332,Twitter for iPhone,Opal,9.0,0,Thursday,3,December,2015,pupper
672222792075620352,beagle,0.958178,222,812,Twitter for iPhone,Cal,9.0,1,Thursday,3,December,2015,None
672239279297454080,pug,0.332536,335,924,Twitter for iPhone,Ridley,7.0,2,Thursday,3,December,2015,None
672245253877968896,Chihuahua,0.7189439999999999,163,709,Twitter for iPhone,Snickers,12.0,2,Thursday,3,December,2015,None
672248013293752320,Irish_terrier,0.413173,636,1786,Twitter for iPhone,None,10.0,2,Thursday,3,December,2015,None
672254177670729728,pug,0.979487,778,1477,Twitter for iPhone,Rolf,11.0,3,Thursday,3,December,2015,pupper
672264251789176834,Chihuahua,0.6098600000000001,359,1184,Twitter for iPhone,Kreg,10.0,4,Thursday,3,December,2015,None
672267570918129665,Irish_terrier,0.716932,642,1544,Twitter for iPhone,None,10.0,4,Thursday,3,December,2015,None
672272411274932228,pug,0.914685,3569,6674,Twitter for iPhone,Pippin,11.0,4,Thursday,3,December,2015,None
672466075045466113,cocker_spaniel,0.150424,568,1404,Twitter for iPhone,Franq,12.0,17,Thursday,3,December,2015,None
672481316919734272,Border_collie,0.599454,128,736,Twitter for iPhone,Jazz,12.0,18,Thursday,3,December,2015,pupper
672482722825261057,West_Highland_white_terrier,0.5861729999999999,638,1175,Twitter for iPhone,light,10.0,18,Thursday,3,December,2015,None
672488522314567680,Doberman,0.605358,459,1150,Twitter for iPhone,Jackie,10.0,18,Thursday,3,December,2015,None
672523490734551040,golden_retriever,0.5659810000000001,180,669,Twitter for iPhone,None,10.0,21,Thursday,3,December,2015,None
672538107540070400,Chihuahua,0.160274,391,1062,Twitter for iPhone,Darby,7.0,22,Thursday,3,December,2015,None
672591762242805761,kuvasz,0.777659,348,981,Twitter for iPhone,Taz,10.0,1,Friday,4,December,2015,None
672594978741354496,Great_Pyrenees,0.755945,635,1370,Twitter for iPhone,Scott,9.0,1,Friday,4,December,2015,pupper
672604026190569472,toy_poodle,0.8201579999999999,428,1149,Twitter for iPhone,None,11.0,2,Friday,4,December,2015,None
672622327801233409,golden_retriever,0.952773,520,1337,Twitter for iPhone,None,12.0,3,Friday,4,December,2015,pupper
672640509974827008,Chesapeake_Bay_retriever,0.420155,339,1008,Twitter for iPhone,Leonidas,9.0,4,Friday,4,December,2015,None
672834301050937345,Pembroke,0.5825600000000001,603,1360,Twitter for iPhone,Ed,10.0,17,Friday,4,December,2015,None
672877615439593473,Chihuahua,0.412362,390,1064,Twitter for iPhone,Oscar,8.0,20,Friday,4,December,2015,None
672964561327235073,Chihuahua,0.292343,677,1471,Twitter for iPhone,Terry,10.0,2,Saturday,5,December,2015,None
672968025906282496,toy_poodle,0.678046,577,1362,Twitter for iPhone,Gustaf,11.0,2,Saturday,5,December,2015,None
672975131468300288,pug,0.8364209999999999,968,1745,Twitter for iPhone,Chuckles,10.0,3,Saturday,5,December,2015,pupper
672980819271634944,basset,0.219461,1048,1873,Twitter for iPhone,None,5.0,3,Saturday,5,December,2015,None
672988786805112832,Lakeland_terrier,0.8366319999999999,304,1006,Twitter for iPhone,Schnozz,10.0,4,Saturday,5,December,2015,pupper
672995267319328768,French_bulldog,0.7195590000000001,314,988,Twitter for iPhone,Pumpkin,8.0,4,Saturday,5,December,2015,None
672997845381865473,chow,0.517255,759,2033,Twitter for iPhone,Kenzie,12.0,4,Saturday,5,December,2015,None
673213039743795200,schipperke,0.8880819999999999,894,2338,Twitter for iPhone,Dexter,10.0,18,Saturday,5,December,2015,None
673240798075449344,Airedale,0.443004,767,1468,Twitter for iPhone,None,6.0,20,Saturday,5,December,2015,None
673270968295534593,Shih-Tzu,0.610453,391,1099,Twitter for iPhone,Mac,11.0,22,Saturday,5,December,2015,None
673295268553605120,golden_retriever,0.889241,3350,7786,Twitter for iPhone,Eve,8.0,0,Sunday,6,December,2015,pupper
673317986296586240,miniature_pinscher,0.384099,280,898,Twitter for iPhone,None,10.0,1,Sunday,6,December,2015,None
673320132811366400,Samoyed,0.978833,8400,14006,Twitter for iPhone,Frankie,11.0,1,Sunday,6,December,2015,None
673342308415348736,Chihuahua,0.013559200000000002,626,1312,Twitter for iPhone,Django,10.0,3,Sunday,6,December,2015,pupper
673343217010679808,Chihuahua,0.541408,281,1008,Twitter for iPhone,None,11.0,3,Sunday,6,December,2015,None
673345638550134785,Pomeranian,0.064627,1362,2619,Twitter for iPhone,Gerald,7.0,3,Sunday,6,December,2015,None
673350198937153538,West_Highland_white_terrier,0.11918800000000003,223,761,Twitter for iPhone,Bella,9.0,3,Sunday,6,December,2015,None
673352124999274496,golden_retriever,0.672808,571,1713,Twitter for iPhone,None,12.0,4,Sunday,6,December,2015,None
673355879178194945,Rottweiler,0.5292479999999999,622,1545,Twitter for iPhone,Koda,11.0,4,Sunday,6,December,2015,None
673359818736984064,English_setter,0.6965680000000001,707,1506,Twitter for iPhone,Steve,8.0,4,Sunday,6,December,2015,None
673580926094458881,beagle,0.985062,281,859,Twitter for iPhone,None,8.0,19,Sunday,6,December,2015,None
673583129559498752,golden_retriever,0.113946,391,1234,Twitter for iPhone,Sandy,11.0,19,Sunday,6,December,2015,None
673612854080196609,Newfoundland,0.223101,769,1648,Twitter for iPhone,Jeffri,7.0,21,Sunday,6,December,2015,pupper
673636718965334016,pug,0.0190443,392,1160,Twitter for iPhone,None,10.0,22,Sunday,6,December,2015,None
673656262056419329,bull_mastiff,0.700625,256,741,Twitter for iPhone,Albert,10.0,0,Monday,7,December,2015,pupper
673662677122719744,Labrador_retriever,0.95767,382,1297,Twitter for iPhone,Kendall,12.0,0,Monday,7,December,2015,None
673680198160809984,Samoyed,0.989853,492,1422,Twitter for iPhone,Shnuggles,13.0,1,Monday,7,December,2015,None
673686845050527744,Pekinese,0.185903,462,1499,Twitter for iPhone,George,11.0,2,Monday,7,December,2015,None
673688752737402881,soft-coated_wheaten_terrier,0.340806,523,1310,Twitter for iPhone,Larry,9.0,2,Monday,7,December,2015,None
673689733134946305,Chesapeake_Bay_retriever,0.38222,686,1805,Twitter for iPhone,None,11.0,2,Monday,7,December,2015,None
673705679337693185,Shih-Tzu,0.165383,419,1301,Twitter for iPhone,Dot,8.0,3,Monday,7,December,2015,None
673707060090052608,German_short-haired_pointer,0.935771,415,1140,Twitter for iPhone,Raymond,10.0,3,Monday,7,December,2015,pupper
673708611235921920,golden_retriever,0.936333,307,1113,Twitter for iPhone,Riley,12.0,3,Monday,7,December,2015,None
673709992831262724,Chihuahua,0.330171,290,881,Twitter for iPhone,None,12.0,3,Monday,7,December,2015,None
673711475735838725,Maltese_dog,0.607401,315,1076,Twitter for iPhone,None,10.0,3,Monday,7,December,2015,None
673887867907739649,Brabancon_griffon,0.216767,266,969,Twitter for iPhone,None,10.0,15,Monday,7,December,2015,None
673906403526995968,soft-coated_wheaten_terrier,0.0489277,1730,3313,Twitter for iPhone,None,3.0,16,Monday,7,December,2015,None
673919437611909120,schipperke,0.115984,387,1210,Twitter for iPhone,Obie,11.0,17,Monday,7,December,2015,pupper
673956914389192708,pug,0.5861609999999999,1026,2024,Twitter for iPhone,None,10.0,20,Monday,7,December,2015,pupper
674014384960745472,Pembroke,0.74232,689,1629,Twitter for iPhone,Aiden,11.0,23,Monday,7,December,2015,None
674019345211760640,collie,0.992732,319,1174,Twitter for iPhone,Acro,10.0,0,Tuesday,8,December,2015,None
674024893172875264,Pomeranian,0.6485,1303,1863,Twitter for iPhone,None,10.0,0,Tuesday,8,December,2015,None
674036086168010753,toy_poodle,0.685617,232,872,Twitter for iPhone,Daisy,9.0,1,Tuesday,8,December,2015,None
674038233588723717,Eskimo_dog,0.358459,434,1141,Twitter for iPhone,Kaiya,12.0,1,Tuesday,8,December,2015,pupper
674042553264685056,toy_poodle,0.927975,136,748,Twitter for iPhone,None,12.0,1,Tuesday,8,December,2015,None
674051556661161984,Shih-Tzu,0.179777,509,1508,Twitter for iPhone,Lucy,10.0,2,Tuesday,8,December,2015,None
674053186244734976,Cardigan,0.984725,1387,3457,Twitter for iPhone,Stanley,10.0,2,Tuesday,8,December,2015,None
674075285688614912,Airedale,0.305392,304,1016,Twitter for iPhone,Mitch,11.0,3,Tuesday,8,December,2015,None
674082852460433408,Pomeranian,0.666957,180,779,Twitter for iPhone,None,11.0,4,Tuesday,8,December,2015,None
674255168825880576,Eskimo_dog,0.615741,596,1521,Twitter for iPhone,Bobbay,10.0,15,Tuesday,8,December,2015,None
674262580978937856,Greater_Swiss_Mountain_dog,0.519428,487,1348,Twitter for iPhone,Gus,9.0,16,Tuesday,8,December,2015,pupper
674269164442398721,pug,0.6229210000000001,242,932,Twitter for iPhone,Bob,8.0,16,Tuesday,8,December,2015,None
674271431610523648,German_shepherd,0.991454,771,1631,Twitter for iPhone,None,10.0,16,Tuesday,8,December,2015,None
674291837063053312,Cardigan,0.611525,6295,15356,Twitter for iPhone,Kenny,11.0,18,Tuesday,8,December,2015,None
674394782723014656,Lakeland_terrier,0.109099,610,1555,Twitter for iPhone,Gary,8.0,1,Wednesday,9,December,2015,None
674410619106390016,beagle,0.0194268,498,1243,Twitter for iPhone,Lenny,10.0,2,Wednesday,9,December,2015,None
674416750885273600,Chihuahua,0.28720100000000004,148,708,Twitter for iPhone,Jonah,10.0,2,Wednesday,9,December,2015,None
674422304705744896,golden_retriever,0.964497,564,1486,Twitter for iPhone,Ava,12.0,2,Wednesday,9,December,2015,None
674436901579923456,Shih-Tzu,0.105416,418,1157,Twitter for iPhone,Bailey,9.0,3,Wednesday,9,December,2015,None
674447403907457024,Brabancon_griffon,0.409909,378,1104,Twitter for iPhone,None,10.0,4,Wednesday,9,December,2015,pupper
674468880899788800,chow,0.52623,2198,6473,Twitter for iPhone,Louis,13.0,6,Wednesday,9,December,2015,None
674638615994089473,Pomeranian,0.846986,619,1740,Twitter for iPhone,None,12.0,17,Wednesday,9,December,2015,pupper
674644256330530816,basset,0.335692,293,1073,Twitter for iPhone,None,11.0,17,Wednesday,9,December,2015,None
674646392044941312,flat-coated_retriever,0.837448,534,1494,Twitter for iPhone,None,5.0,17,Wednesday,9,December,2015,None
674670581682434048,malamute,0.180079,692,1685,Twitter for iPhone,Jeb,9.0,19,Wednesday,9,December,2015,None
674737130913071104,Pomeranian,0.948537,99,670,Twitter for iPhone,Rufio,10.0,23,Wednesday,9,December,2015,pupper
674739953134403584,Dandie_Dinmont,0.17591500000000002,420,1164,Twitter for iPhone,None,11.0,23,Wednesday,9,December,2015,None
674743008475090944,Bernese_mountain_dog,0.583054,585,1461,Twitter for iPhone,Sophie,10.0,0,Thursday,10,December,2015,None
674752233200820224,vizsla,0.665516,494,1524,Twitter for iPhone,None,12.0,0,Thursday,10,December,2015,None
674764817387900928,Samoyed,0.634695,254,823,Twitter for iPhone,None,10.0,1,Thursday,10,December,2015,None
674774481756377088,Chihuahua,0.407016,510,1179,Twitter for iPhone,Superpup,11.0,2,Thursday,10,December,2015,pupper
674788554665512960,miniature_poodle,0.349561,221,844,Twitter for iPhone,Maggie,9.0,3,Thursday,10,December,2015,None
674790488185167872,Labrador_retriever,0.8019029999999999,270,1147,Twitter for iPhone,None,13.0,3,Thursday,10,December,2015,None
674793399141146624,giant_schnauzer,0.119693,1166,2619,Twitter for iPhone,None,13.0,3,Thursday,10,December,2015,None
674800520222154752,Pembroke,0.8764790000000001,918,3135,Twitter for iPhone,Tedders,11.0,3,Thursday,10,December,2015,None
674805413498527744,English_springer,0.594467,378,896,Twitter for iPhone,None,10.0,4,Thursday,10,December,2015,None
674999807681908736,Rottweiler,0.591829,1180,2350,Twitter for iPhone,None,13.0,17,Thursday,10,December,2015,None
675003128568291329,Pembroke,0.655279,503,1616,Twitter for iPhone,Laela,12.0,17,Thursday,10,December,2015,None
675006312288268288,boxer,0.654697,241,1020,Twitter for iPhone,Mollie,10.0,17,Thursday,10,December,2015,pupper
675015141583413248,golden_retriever,0.258372,1277,2825,Twitter for iPhone,Moe,10.0,18,Thursday,10,December,2015,None
675047298674663426,Samoyed,0.978007,351,1105,Twitter for iPhone,None,11.0,20,Thursday,10,December,2015,None
675109292475830276,dalmatian,0.989519,1207,2913,Twitter for iPhone,None,9.0,0,Friday,11,December,2015,None
675111688094527488,Labrador_retriever,0.631501,269,1006,Twitter for iPhone,Oliver,8.0,0,Friday,11,December,2015,None
675145476954566656,Labrador_retriever,0.458746,963,2231,Twitter for iPhone,None,9.0,2,Friday,11,December,2015,None
675146535592706048,Cardigan,0.229944,333,1248,Twitter for iPhone,Coops,7.0,2,Friday,11,December,2015,None
675147105808306176,golden_retriever,0.949215,258,985,Twitter for iPhone,None,10.0,2,Friday,11,December,2015,None
675149409102012420,chow,0.999876,1802,3908,Twitter for iPhone,None,12.0,3,Friday,11,December,2015,None
675166823650848770,standard_poodle,0.132569,1732,3785,Twitter for iPhone,Arnold,10.0,4,Friday,11,December,2015,None
675334060156301312,Pembroke,0.773135,1381,2910,Twitter for iPhone,None,12.0,15,Friday,11,December,2015,pupper
675349384339542016,borzoi,0.866367,2425,4116,Twitter for iPhone,None,13.0,16,Friday,11,December,2015,None
675354435921575936,golden_retriever,0.181351,18366,34280,Twitter Web Client,None,13.0,16,Friday,11,December,2015,None
675362609739206656,Labrador_retriever,0.479008,244,1097,Twitter for iPhone,Daisy,12.0,17,Friday,11,December,2015,None
675372240448454658,Chihuahua,0.4163850000000001,543,1787,Twitter for iPhone,None,13.0,17,Friday,11,December,2015,None
675432746517426176,Labrador_retriever,0.986548,608,1593,Twitter for iPhone,None,12.0,21,Friday,11,December,2015,None
675489971617296384,West_Highland_white_terrier,0.139613,638,1356,Twitter for iPhone,None,10.0,1,Saturday,12,December,2015,None
675497103322386432,vizsla,0.5195890000000001,1391,3286,Twitter for iPhone,Reggie,11.0,2,Saturday,12,December,2015,None
675517828909424640,Scottish_deerhound,0.240591,489,1374,Twitter for iPhone,None,12.0,3,Saturday,12,December,2015,None
675522403582218240,cocker_spaniel,0.299708,306,1083,Twitter for iPhone,Sammy,10.0,3,Saturday,12,December,2015,None
675531475945709568,Pembroke,0.918441,413,1235,Twitter for iPhone,Ellie,10.0,4,Saturday,12,December,2015,None
675534494439489536,chow,0.749368,449,1900,Twitter for iPhone,None,11.0,4,Saturday,12,December,2015,None
675706639471788032,English_springer,0.9903,103,672,Twitter for iPhone,None,10.0,15,Saturday,12,December,2015,None
675707330206547968,Staffordshire_bullterrier,0.0593442,0,0,Twitter for iPhone,None,11.0,16,Saturday,12,December,2015,None
675710890956750848,standard_schnauzer,0.4414270000000001,0,0,Twitter for iPhone,Lenny,12.0,16,Saturday,12,December,2015,None
675740360753160193,golden_retriever,0.800495,372,1217,Twitter for iPhone,None,12.0,18,Saturday,12,December,2015,pupper
675781562965868544,Maltese_dog,0.921968,511,1689,Twitter for iPhone,Buddah,11.0,20,Saturday,12,December,2015,None
675798442703122432,beagle,0.681218,3640,10764,Twitter for iPhone,Bernie,10.0,22,Saturday,12,December,2015,None
675820929667219457,basset,0.556373,246,1100,Twitter for iPhone,None,11.0,23,Saturday,12,December,2015,None
675822767435051008,Pomeranian,0.4607100000000001,572,1599,Twitter for iPhone,None,10.0,23,Saturday,12,December,2015,None
675845657354215424,pug,0.8839520000000001,960,2397,Twitter for iPhone,Pepper,10.0,1,Sunday,13,December,2015,pupper
675853064436391936,Labrador_retriever,0.868367,1400,2823,Twitter for iPhone,None,11.0,1,Sunday,13,December,2015,None
675870721063669760,golden_retriever,0.263892,610,1725,Twitter for iPhone,None,11.0,2,Sunday,13,December,2015,None
675878199931371520,Cardigan,0.0436271,1510,4390,Twitter for iPhone,None,11.0,3,Sunday,13,December,2015,None
675888385639251968,West_Highland_white_terrier,0.672117,1035,2499,Twitter for iPhone,None,10.0,4,Sunday,13,December,2015,None
675891555769696257,Italian_greyhound,0.305637,942,2234,Twitter for iPhone,Donny,6.0,4,Sunday,13,December,2015,None
675898130735476737,Labrador_retriever,0.40743,622,1717,Twitter for iPhone,None,10.0,4,Sunday,13,December,2015,pupper
676089483918516224,bull_mastiff,0.743808,462,1377,Twitter for iPhone,None,9.0,17,Sunday,13,December,2015,None
676101918813499392,Shih-Tzu,0.225848,1244,2946,Twitter for iPhone,Striker,11.0,18,Sunday,13,December,2015,None
676146341966438401,Irish_water_spaniel,0.388332,719,2013,Twitter for iPhone,Bert,10.0,21,Sunday,13,December,2015,None
676191832485810177,Chihuahua,0.376741,1105,2392,Twitter for iPhone,None,10.0,0,Monday,14,December,2015,None
676219687039057920,whippet,0.000132464,33519,78834,Twitter for iPhone,Kenneth,10.0,1,Monday,14,December,2015,None
676237365392908289,French_bulldog,0.961996,318,1283,Twitter for iPhone,Winston,8.0,3,Monday,14,December,2015,None
676263575653122048,toy_poodle,0.0980293,588,2178,Twitter for iPhone,None,10.0,4,Monday,14,December,2015,pupper
676430933382295552,golden_retriever,0.583875,373,1468,Twitter for iPhone,Duke,10.0,15,Monday,14,December,2015,None
676440007570247681,Maltese_dog,0.579472,723,1808,Twitter for iPhone,None,11.0,16,Monday,14,December,2015,None
676470639084101634,golden_retriever,0.7903859999999999,5044,12243,Twitter for iPhone,None,11.0,18,Monday,14,December,2015,pupper
